Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Garbage,NotHappy,"February 13, 2023",This is the worst toilet I have ever seen. It won’t stop leaking from the tank. It bolts down in the very back of the base so the toilet tips back very easily. Nothing holds it in the front other than gravity. Most toilets have the bolts closer to the center. I hope I can return this.,1,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Ok toilet,BrandyeGyrl,"February 12, 2022","So far so good. The toilet seat gets stuck trying to close but I suspect that’ll get easier as time goes on. Must hold handle down for a strong flush. Overall, it’s ok.",3,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Great toilet,Kevin P,"October 24, 2021",Easy to assemble and install. No leaking issues at all. I would recommend this.,5,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"July 26, 2021",,5,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"November 8, 2021",,5,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,love it,bigj6ft4,"January 5, 2022",had bathroom redone went with a high dollar kohler but didn't know i had 10 in rough in plumbing so i took it back and purchased this. Being a little skeptical as i never heard of company. with a little research i bought it and love it. Tock a big ole healthy load off yesterday for the true test and shoved in a bunch of paper and i thought it was a commercial; toilet lol All gone and fast refill I would purchase again,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,The rubber covered screws they provide are a joke,LAHARPER,"July 27, 2021",The main part that fits to the bowl for the water inlet leaked. This was done at the factory,2,1,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Of apparent good quality except for the cheap lid,MrBill3d,"February 19, 2022","Appears to be of quality construction. flushes well and is a nice height. However, that seat lid (not the seat itself) is of the thinnest plastic and if you sit on it it will skew to one side. I already replaced it with one from the same company which does not make me happy.",3,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Good product / Happy with purchase,cpuboy,"November 21, 2021","I needed a new toilet with a 10 inch rough in on a Sunday, I was concerned this was not a big name, but am happy with the purchase, installed easily, still ""tuning"" the float to make it flush just right, but if you are on the fence with this one, its a good toilet.",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Great price great toilet,Coop,"May 17, 2022","The original toilet leaked so we had to purchase a second one which worked out perfectly, I would like to thank Dustin from Lowes who called me because he knew we had a problem with the first one and he made everything right, so thank you.",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Not the quality I was hoping for,HoemOwner,"January 28, 2023",Not the quality I was hoping for. I installed another mansfield toilet and it was all good. This one had chips in tank top. Not visible so I continued on. Well months later when the tank stops filling it squeels like a bad horn. I,2,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Inspect before you take home,Hpm555,"March 29, 2023",They package this product upside down so The first one we bought had the tank flange destroyed. The exchanged it with out any problems but it delayed our install several days. Once installed the product worked great.,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,Henry,"December 12, 2022","nuts that adjust the tank to the bolt They are plastic and break when tighten nut, and the screws that fix the toilet to the floor, are very far back so it is unlevel to install it",1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Works fine,,"April 21, 2023",Nothing fancy but it does the job and my wife really likes it. Looks like it has standard internals that can be found at the hardware store when needed. Works fine,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Terrible Toilet needs to go down the drain.,Honest Reviews with Ryan,"November 10, 2022",This Toilet was terrible. The bowl and the tank were incorrectly made to fit together and leaked when installed. I had to take this product back to Lowe's. Don't buy it!,1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,The Perfect Gift,QueenBee,"January 5, 2022","This toilet was a ""gift"" for my grandchildren. They've been without one for some time and this one was a perfect fit. It also was the right price. Thanks Lowes!",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,"Mansfield summit,10” rough in",Rick60,"September 23, 2022","Was very easy too install, didn’t even have to adjust the water fill. Has a powerful flush. I would recommend this too any do it yourselfer",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Good Size and Shape,,"January 25, 2022",Size and shape . My plumber that installed in my bathroom he was impressed and kept saying you got a nice toilet.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Nice buy,amlee83,"December 28, 2021",Decent toilet for spaces that do not allow the standard in the space like old building apartments.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Make sure you measure rough-in before purchasing!,Marge,"October 7, 2022","Tank is too tall, toilet seat and lid are flimsy. But it was the only 10” rough-in available.",3,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Buy a separate wax ring.,Gene,"August 18, 2022",Did not like the fact the supplied wax ring was not tall enough to facilitate installation.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Works for me,Barb,"November 4, 2022",Grateful for the 10 inch rough-in. Saved me hundreds of dollars if pipe needed to be moved.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Good product for the price.,jeannine,"March 31, 2023",We like this brand for our rentals. Lasts longer than American Standard.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Excellent quality.,Bonny,"December 5, 2021",Great add on to my home. Getting older and wanted a higher toilet.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,works,jim the defecator,"February 6, 2022",easy to sit on but makes a loud sound on weater cutoff,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Manufactures Defect,Unsatisfied,"October 17, 2022",Item has defect and needs replaced. Cannot be used.,1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"April 16, 2023",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"September 14, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"January 1, 2023",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,baldwintide,"January 10, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"December 2, 2021",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"July 23, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"September 14, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,Taylor,"September 14, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,SWFarmer,"October 14, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,JB4148,"October 26, 2022",,1,0,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"December 26, 2022",,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,LN Not satisfied,"October 22, 2022",,1,0,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,Gott,"September 28, 2021",,3,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,AJ54,"April 13, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,JB4148,"October 26, 2022",,1,0,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"May 13, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,Dukester,"March 29, 2023",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"April 20, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,Happy Mom,"October 12, 2022",,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,CC Mike,"February 16, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"March 18, 2023",,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,Martín,"June 10, 2022",,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,,"October 13, 2022",,3,0,0
